"Urun_Ad",Marka,Seri,"Urun_URL",SSD,"Islemci_Turu","Islemci_Nesli","Islemci_Modeli","Islemci_Cekirdek_Sayisi","Islemci_Hizi","Ekran_Kart","Ekran_Karti_Modeli","Ekran_Karti_Tipi","Ekran_Karti_Hafizasi",RAM,"RAM_Frekans","Ram_Turu","Cozunurluk_Format","Ekran_Boyutu","Ekran_Cozunurlugu","Ekran_Yenileme_Hizi","Panel_Tipi","Isletim_Sistemi",Agirlik,"Pil_Gucu",Fiyat
"Dragos DRX6132 Ryzen 7 5700X 32 GB 1 TB SSD RTX4060TI Sıvı Soğutmalı Masaüstü Oyun Bilgisayarı",Dragos,"Dragos DRX6132","https//www.akakce.com/oyun-bilgisayari/en-ucuz-dragos-drx6132-ryzen-7-5700x-32gb-ram-1tb-m-2-nvme-ssd-8gb-rtx4060ti-sivi-sogutmali-freedos-oyuncu-bilgisayari-fiyati,321429463.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","42.106"
"Dell Gaming G15 5530 Intel Core I7 13650HX 32GB 1tb SSD RTX4060 Ubuntu 15.6"" Fhd 165Hz Taşınabilir Bilgisayar DLG5530G15UA38",Dell,"Dell G15","https//www.akakce.com/oyun-bilgisayari/en-ucuz-dell-gaming-g15-5530-intel-core-i7-13650hx-32gb-1tb-ssd-rtx4060-ubuntu-15-6-fhd-165hz-tasinabilir-bilgisayar-dlg5530g15ua38-fiyati,323714500.html","1 TB","Intel Core i7","13. Nesil","i7-13650HX",14,"3.60 GHz",NVIDIA,"RTX 4060",Harici,"6 GB","32 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"56 Wh","59.060"
"Dell Gaming G15 5530 Intel Core I7 13650HX 32GB 1tb SSD RTX4060 Windows 10 Home 15.6"" Fhd 165Hz Taşınabilir Bilgisayar DLG5530G15UA22",Dell,"Dell G15","https//www.akakce.com/oyun-bilgisayari/en-ucuz-dell-gaming-g15-5530-intel-core-i7-13650hx-32gb-1tb-ssd-rtx4060-windows-10-home-15-6-fhd-165hz-tasinabilir-bilgisayar-dlg5530g15ua22-fiyati,323714675.html","1 TB","Intel Core i7","13. Nesil","i7-13650HX",14,"3.60 GHz",NVIDIA,"RTX 4060",Harici,"6 GB","32 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Windows 10 Home",,"56 Wh","56.070"
"Zeiron ZR50 i5-3470 16GB RAM 512GB SSD Gtx1660 Super 6GB Oyuncu Masaüstü Bilgisayar",Zeiron,"Zeiron ZR50","https//www.akakce.com/oyun-bilgisayari/en-ucuz-zeiron-zr50-i5-3470-16gb-ram-512gb-ssd-gtx1660-super-6gb-oyuncu-fiyati,356930023.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","11.874"
"Asus Rog Strix G16 Intel İ7-13650Hx 64 Gb Ram 2 Tb Ssd 8Gb Rtx4060 Freedos G614jv-N3157 Zi711",Asus,"Asus Rog","https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-rog-strix-g16-intel-i7-13650hx-64-gb-ram-2-tb-ssd-8gb-rtx4060-freedos-g614jv-n3157-zi711-fiyati,369545316.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","77.421"
"Go Gamer IG718K Intel Core I7 14700K 32GB 1tb SSD Windows 11 Pro Masaüstü Bilgisayar",Go,"Go Gamer","https//www.akakce.com/oyun-bilgisayari/en-ucuz-go-gamer-ig718k-intel-core-i7-14700k-32gb-1tb-ssd-windows-11-pro-fiyati,393863803.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","37.000"
"Cachex N70 Pro (Pubg,gta5) I7 860,16GB 240GB SSD,500GB,4GB GT740,23.8 Masaüstü Oyuncu Bilgisayarı",Cachex,"Cachex N70","https//www.akakce.com/oyun-bilgisayari/en-ucuz-cachex-n70-pro-pubg-gta5-i7-860-16gb-240gb-ssd-500gb-4gb-gt740-23-8-masaustu-oyuncu-bilgisayari-fiyati,410230075.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","13.999"
"Ramtech DG347 Ryzen 5 5600G 8 GB 256 GB SSD Masaüstü Oyun Bilgisayarı",Ramtech,"Ramtech DG347","https//www.akakce.com/oyun-bilgisayari/en-ucuz-ramtech-dg347-ryzen5-5600g-8gb-ram-256gb-ssd-oyuncu-fiyati,462545635.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","11.597"
"Acer Nitro V 15 Intel Core I5 13420H 16GB Ddr5 Ram 512GB SSD 6gb RTX4050 15,6 Inç 144Hz IPS Fhd WINDOWS11HOME Taşınabilir Bilgisayar NHQNBEY00110+WEBLEGELSINÇANTA",Acer,"Acer Nitro","https//www.akakce.com/oyun-bilgisayari/en-ucuz-acer-nitro-v-15-intel-core-i5-13420h-16gb-ddr5-ram-512gb-ssd-6gb-rtx4050-15-6-inc-144hz-ips-fhd-windows11home-tasinabilir-bilgisayar-nhqnbey00110-weblegelsincanta-fiyati,505363782.html","512 GB","Intel Core i5","13. Nesil","i5-13420H",8,"3.40 GHz",NVIDIA,"RTX 4050",Harici,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Windows 11 Home",,"60 Wh","40.009"
"ACER Nitro 16 R5 7535HS 8GB 1TB SSD RTX4050/6GB 165HZ 16'' WUXGA FDOS NH.QKBEY.003 & PER4 ÇANTA",ACER,"ACER Nitro","https//www.akakce.com/oyun-bilgisayari/en-ucuz-acer-nitro-16-r5-7535hs-8gb-1tb-ssd-rtx4050-6gb-165hz-16-wuxga-fdos-nh-qkbey-003-per4-canta-fiyati,530219036.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","45.923"
"ACER Nitro 5 i7 12700H 8GB 256GB SSD RTX4060/8GB 165HZ 15.6"" FHD FDOS NH.QM0EY.002 & PER4 ÇANTA",ACER,"Acer Nitro 5","https//www.akakce.com/oyun-bilgisayari/en-ucuz-acer-nitro-5-i7-12700h-8gb-256gb-ssd-rtx4060-8gb-165hz-15-6-fhd-fdos-nh-qm0ey-002-per4-canta-fiyati,530219257.html","1 TB","Intel Core i7","12. Nesil","i7-12700H",14,"3.50 GHz",NVIDIA,"RTX 4060",Harici,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","44.304"
"Turbox Tx5111 Intel Core i7 6700 16GB Ram 512GB SSD 4GB GTX1050Ti GDDR5 Oyuncu Bilgisayarı",Turbox,"Turbox Tx5111","https//www.akakce.com/oyun-bilgisayari/en-ucuz-turbox-tx5111-intel-core-i7-6700-16gb-ram-512gb-ssd-4gb-gtx1050ti-gddr5-oyuncu-bilgisayari-fiyati,534753751.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","14.871"
"Asus Tuf Gaming F15 FX507ZC4A37-HN205A37 Intel Core I5 12500H 16GB 512GB SSD RTX3050 Windows 11 Pro 15.6"" Fhd 144Hz Taşınabilir Bilgisayar",Asus,"Asus Tuf","https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507zc4a37-hn205a37-intel-core-i5-12500h-16gb-512gb-ssd-rtx3050-windows-11-pro-15-6-fhd-144hz-tasinabilir-bilgisayar-fiyati,542801653.html","512 GB","Intel Core i5","12. Nesil","i5-12500H",12,"3.3 GHz",NVIDIA,"RTX 3050",Harici,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Windows 11 Professional",,"60 Wh","33.214"
"Asus Tuf Gaming F15 FX507ZC4A45-HN205A45 Intel Core I5 12500H 32GB 512GB SSD RTX3050 Windows 10 Home 15.6"" Fhd 144Hz Taşınabilir Bilgisayar",Asus,"Asus Tuf","https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507zc4a45-hn205a45-intel-core-i5-12500h-32gb-512gb-ssd-rtx3050-windows-10-home-15-6-fhd-144hz-tasinabilir-bilgisayar-fiyati,542810123.html","512 GB","Intel Core i5","12. Nesil","i5-12500H",12,"3.3 GHz",NVIDIA,"RTX 3050",Harici,"6 GB","32 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","32.530"
"IZOLY Rudly I5 12400f 16gb 512gb M2 Nvme Msı Rtx3080 Oc 10gb Masaüstü Oyun Bilgisayarı",IZOLY,"IZOLY Rudly","https//www.akakce.com/oyun-bilgisayari/en-ucuz-izoly-rudly-i5-12400f-16gb-512gb-m2-nvme-msi-rtx3080-oc-10gb-masaustu-oyun-bilgisayari-fiyati,572105506.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","38.119"
"Lenovo IdeaPad Gaming 3 15IHU6 82K101LXTX-09 i5-11320H 8 GB 512 GB SSD GTX1650 15.6"" Free Dos Dizüstü Bilgisayar",Lenovo,"Lenovo IdeaPad","https//www.akakce.com/oyun-bilgisayari/en-ucuz-lenovo-ideapad-gaming-3-15ihu6-82k101lxtx-09-i5-11320h-8-gb-512-gb-ssd-gtx1650-15-6-free-dos-dizustu-bilgisayar-fiyati,579017940.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","26.350"
"Acer Nitro 5 AN515-58-571C1 NH.QFJEY.008 I5-12450H 8 GB 256 GB SSD 4 GB RTX3050 15.6"" W11H",Acer,"Acer Nitro","https//www.akakce.com/oyun-bilgisayari/en-ucuz-acer-nitro-5-an515-58-571c1-nh-qfjey-008-i5-12450h-8-gb-256-gb-ssd-4-gb-rtx3050-15-6-w11h-fiyati,611489880.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","26.655"
"Asus Rog Strix G16 Intel Core I9 14900HX 64GB Ddr5 Ram 2tb SSD Rtx 4060-140W 165Hz WINDOWS11PRO 16"" Wuxga Taşınabilir Bilgisayar G614JVR-N309643+WEBLEGELSINÇANTA",Asus,"Asus Rog","https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-rog-strix-g16-intel-core-i9-14900hx-64gb-ddr5-ram-2tb-ssd-rtx-4060-140w-165hz-windows11pro-16-wuxga-tasinabilir-bilgisayar-g614jvr-n309643-weblegelsincanta-fiyati,639785113.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","102.013"
"Asus Tuf Gaming F15 FX507VU-LP258 13. Nesil Intel I7-13620H 32GB Ddr5 Ram 1tb SSD Freedos 15.6 Inç Fhd 144Hz 6gb RTX4050 140W Taşınabilir Bilgisayar FX507VU-LP25806+WEBLEGELSINÇANTA",Asus,"Asus Tuf","https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507vu-lp258-13-nesil-intel-i7-13620h-32gb-ddr5-ram-1tb-ssd-freedos-15-6-inc-fhd-144hz-6gb-rtx4050-140w-tasinabilir-bilgisayar-fx507vu-lp25806-weblegelsincanta-fiyati,639785246.html","1 TB","Intel Core i7","13. Nesil","i7-13620H",10,"3.60 GHz",NVIDIA,"RTX 4050",Harici,"6 GB","32 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","58.493"
"Lenovo Loq 15IAX9I Intel Core I5 12450HX 8 GB 256 GB SSD Arc A530M Freedos 15.6"" Fhd 83FQ000UTRAR1",Lenovo,"Lenovo Loq","https//www.akakce.com/oyun-bilgisayari/en-ucuz-lenovo-loq-15iax9i-intel-core-i5-12450hx-8-gb-256-gb-ssd-arc-a530m-freedos-15-6-fhd-83fq000utrar1-fiyati,645237522.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","26.314"
"Dragos DRx6815 i5 9400F 16GB Ram 512GB NVMe RTX3050 Oyuncu Masaüstü Bilgisayarı",Dragos,"Dragos DRx6815","https//www.akakce.com/oyun-bilgisayari/en-ucuz-dragos-drx6815-i5-9400f-16gb-ram-512gb-nvme-rtx3050-oyuncu-i-fiyati,652244650.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","19.944"
"Dragos DRX6871 Ryzen 5 5600 16 GB 512 GB SSD RTX3050 Masaüstü Oyun Bilgisayarı",Dragos,"Dragos DRX6871","https//www.akakce.com/oyun-bilgisayari/en-ucuz-dragos-drx6871-ryzen-5-5600-16gb-ram-512gb-nvme-rtx3050-oyuncu-i-fiyati,652249092.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","21.572"
"Dragos DRx6884 Ryzen 7 5700X 32GB Ram 1TB NVMe RTX3050 23.6 165Hz Curved Oyuncu Masaüstü Bilgisayarı",Dragos,"Dragos DRx6884","https//www.akakce.com/oyun-bilgisayari/en-ucuz-dragos-drx6884-ryzen-7-5700x-32gb-ram-1tb-nvme-rtx3050-23-6-165hz-curved-oyuncu-i-fiyati,652249106.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","29.999"
"Zeiron Prime X70 Ryzen 5-5500 32GB 512GB M.2 SSD Rtx3050 24"" 165Hz Oyuncu Masaüstü Bilgisayar",Zeiron,"Zeiron Prime","https//www.akakce.com/oyun-bilgisayari/en-ucuz-zeiron-prime-x70-ryzen-5-5500-32gb-512gb-m-2-ssd-rtx3050-24-165hz-oyuncu-masaustu-bilgisayar-fiyati,663664901.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","24.199"
"Dfs Gamıng Revengeb Ahrı Amd Ryzen 5 7500F Rtx 4060Tı B650m Anakart 1Tb M.2 Nvme 32Gb Ddr5 Ram Oyuncu Bılgısayarı",Dfs,"Dfs Gamıng","https//www.akakce.com/oyun-bilgisayari/en-ucuz-dfs-gaming-revengeb-ahri-amd-ryzen-5-7500f-rtx-4060ti-b650m-anakart-1tb-m-2-nvme-32gb-ddr5-ram-oyuncu-bilgisayari-fiyati,665386642.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","41.436"
"Dfs Gamıng Lıssa Intel I7 14700Kf Rtx 4060 Tı 8Gb B760m-A Wı-Fı Anakart 1Tb M.2 Nvme 32Gb Ddr5 Ram Oyuncu Bılgısayarı",Dfs,"Dfs Gamıng","https//www.akakce.com/oyun-bilgisayari/en-ucuz-dfs-gaming-lissa-intel-i7-14700kf-rtx-4060-ti-8gb-b760m-a-wi-fi-anakart-1tb-m-2-nvme-32gb-ddr5-ram-oyuncu-bilgisayari-fiyati,676081117.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","54.176"
"Asus Tuf Gaming F15 FX507ZC4A21-HN205A21 Intel Core I5 12500H 16GB 512GB SSD RTX3050 Freedos 15.6"" Fhd 144Hz Taşınabilir Bilgisayar",Asus,"Asus Tuf","https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507zc4a21-hn205a21-intel-core-i5-12500h-16gb-512gb-ssd-rtx3050-freedos-15-6-fhd-144hz-tasinabilir-bilgisayar-fiyati,678755785.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","31.026"
"Asus Tuf Gaming F15 FX507VVA50-LP243A50 Intel Core I7 13620H 32GB 1TB SSD RTX4060 Windows 11 Home 15.6"" 144Hz Fhd",Asus,"Asus Tuf","https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507vva50-lp243a50-intel-core-i7-13620h-32gb-1tb-ssd-rtx4060-windows-11-home-15-6-144hz-fhd-fiyati,699812649.html","1 TB","Intel Core i7","13. Nesil","i7-13620H",10,"3.60 GHz",NVIDIA,"RTX 4060",Harici,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","58.712"
"Asus Tuf Gaming F15 FX507VVA53-LP243A53 Intel Core I7 13620H 32GB 512GB SSD RTX4060 Windows 11 Pro 15.6"" 144Hz Fhd Taşınabilir Bilgisayar",Asus,"Asus Tuf","https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-f15-fx507vva53-lp243a53-intel-core-i7-13620h-32gb-512gb-ssd-rtx4060-windows-11-pro-15-6-144hz-fhd-tasinabilir-bilgisayar-fiyati,699812703.html","512 GB","Intel Core i7","13. Nesil","i7-13620H",10,"3.60 GHz",NVIDIA,"RTX 4060",Harici,"6 GB","32 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Windows 11 Professional",,"60 Wh","57.509"
"Dragos DRx6995 Ryzen 5 5600 16GB Ram 512GB M.2 NVMe 16GB INTEL Arc A770 Oyuncu Bilgisayarı",Dragos,"Dragos DRx6995","https//www.akakce.com/oyun-bilgisayari/en-ucuz-dragos-drx6995-ryzen-5-5600-16gb-ram-512gb-m-2-nvme-16gb-intel-arc-a770-oyuncu-bilgisayari-fiyati,710834435.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","28.629"
"Hp Victus 15-FA0011NT Intel I5 12450H 16GB 256GB SSD RTX3050 Fdos 15.6"" Fhd 144Hz - 80D33EA2",Hp,"Hp Victus","https//www.akakce.com/oyun-bilgisayari/en-ucuz-hp-victus-15-fa0011nt-intel-i5-12450h-16gb-256gb-ssd-rtx3050-fdos-15-6-fhd-144hz-80d33ea2-fiyati,746725717.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","29.035"
"Hp Victus 15-FA0011NT Intel I5 12450H 8gb 512GB SSD RTX3050 Fdos 15.6"" Fhd 144Hz - 80D33EA4",Hp,"Hp Victus","https//www.akakce.com/oyun-bilgisayari/en-ucuz-hp-victus-15-fa0011nt-intel-i5-12450h-8gb-512gb-ssd-rtx3050-fdos-15-6-fhd-144hz-80d33ea4-fiyati,766303331.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","29.511"
"CRTG82 Ryzen 5 7600 32GB DDR5 1TB NVMe RTX 4060 8GB Gaming Hazır Sistem",CRTG82,"CRTG82 Ryzen","https//www.akakce.com/oyun-bilgisayari/en-ucuz-crtg82-ryzen-5-7600-32gb-ddr5-1tb-nvme-rtx-4060-8gb-gaming-hazir-sistem-fiyati,766570740.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","35.409"
"Asus TUF GAMING A15 R7-7435HS 32GB RAM 1TB SSD 6GB RTX4050 15.6 144Hz Dos FA507NUR-LP034 Zi704",Asus,"Asus TUF","https//www.akakce.com/oyun-bilgisayari/en-ucuz-asus-tuf-gaming-a15-r7-7435hs-32gb-ram-1tb-ssd-6gb-rtx4050-15-6-144hz-dos-fa507nur-lp034-zi704-fiyati,767429240.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","47.514"
"Zeiron Mirage X40 Ryzen 7 5700X 16GB RAM 512GB M.2 Nvme SSD 8GB RTX3050 Sıvı Soğutmalı Oyuncu Bilgisayarı",Zeiron,"Zeiron Mirage","https//www.akakce.com/oyun-bilgisayari/en-ucuz-zeiron-mirage-x40-ryzen-7-5700x-16gb-ram-512gb-m-2-nvme-ssd-8gb-rtx3050-sivi-sogutmali-oyuncu-bilgisayari-fiyati,775415215.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","27.249"
"Zeiron Mirage X32 Pro White Ryzen 7 5700X 32GB RAM 1TB M.2 SSD 8GB RTX4060 Sıvı Soğutmalı Oyun Bilgisayarı",Zeiron,"Zeiron Mirage","https//www.akakce.com/oyun-bilgisayari/en-ucuz-zeiron-mirage-x32-pro-white-ryzen-7-5700x-32gb-ram-1tb-m-2-ssd-8gb-rtx4060-sivi-sogutmali-fiyati,799422252.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","33.699"
"Dfs Gamıng Twıtch Ryzen 7 8700F-B650m Anakart-Rtx 4060-16Gb Ddr5 Ram-500Gb M.2 Ssd-Oyuncu",Dfs,"Dfs Gamıng","https//www.akakce.com/oyun-bilgisayari/en-ucuz-dfs-gaming-twitch-ryzen-7-8700f-b650m-anakart-rtx-4060-16gb-ddr5-ram-500gb-m-2-ssd-oyuncu-fiyati,801538040.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","34.013"
"ACER Nitro 16 R7-8845HS 96GB 4TB SSD RTX4070/8GB 140W 16'' 165Hz WQXGA W11H & PER4 ÇANTA",ACER,"ACER Nitro","https//www.akakce.com/oyun-bilgisayari/en-ucuz-acer-nitro-16-r7-8845hs-96gb-4tb-ssd-rtx4070-8gb-140w-16-165hz-wqxga-w11h-per4-canta-fiyati,807409073.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","103.714"
"MSI Dfs Gamıng Skarner Ryzen 7 9700X-B650M Anakart-Rtx 4060-32GB Ddr5 Ram-1tb M.2 Ssd-Oyuncu",MSI,"MSI Dfs","https//www.akakce.com/oyun-bilgisayari/en-ucuz-msi-dfs-gaming-skarner-ryzen-7-9700x-b650m-anakart-rtx-4060-32gb-ddr5-ram-1tb-m-2-ssd-oyuncu-fiyati,823486176.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","46.652"
"HP Victus Intel Core i7 13700H 32GB 1TB SSD RTX4060 Windows 11 Home 15.6"" 8U846EAA30",HP,"HP Victus","https//www.akakce.com/oyun-bilgisayari/en-ucuz-hp-victus-intel-core-i7-13700h-32gb-1tb-ssd-rtx4060-windows-11-home-15-6-8u846eaa30-fiyati,824262859.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","49.452"
"Dragos DRx7279 Ryzen 7 7700 32GB DDR5 Ram 1TB NVMe 8GB RTX4060 Sıvı Soğutmalı Oyuncu Bilgisayarı",Dragos,"Dragos DRx7279","https//www.akakce.com/oyun-bilgisayari/en-ucuz-dragos-drx7279-ryzen-7-7700-32gb-ddr5-ram-1tb-nvme-8gb-rtx4060-sivi-sogutmali-oyuncu-bilgisayari-fiyati,837799960.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","44.999"
"HP Victus 15-FB0020NT 7N5M8EA08 Ryzen5 5600H 16GB 512SSD RX6500M 15.6"" FullHD W11P Taşınabilir Bilgisayar-CNT009",HP,"HP Victus","https//www.akakce.com/oyun-bilgisayari/en-ucuz-hp-victus-15-fb0020nt-7n5m8ea08-ryzen5-5600h-16gb-512ssd-rx6500m-15-6-fullhd-w11p-tasinabilir-bilgisayar-cnt009-fiyati,843922954.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","30.337"
"Xgaming Kratos I7-12700F 32GB 1tb M.2 Nvme Rtx 3080 10GB 240MM Sıvı Soğutmalı 700W Psu Oyuncu Masaüstü Bilgisayarı",Xgaming,"Xgaming Kratos","https//www.akakce.com/oyun-bilgisayari/en-ucuz-xgaming-kratos-i7-12700f-32gb-1tb-m-2-nvme-rtx-3080-10gb-240mm-sivi-sogutmali-700w-psu-oyuncu-masaustu-bilgisayari-fiyati,856051266.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","46.480"
"Lenovo Loq 15IRX9 Intel Core I7 13650HX 32GB 1tb SSD RTX4060 Windows 11 Pro 15.6"" Fhd 144Hz Taşınabilir Bilgisayar 83DV00HTTRA15",Lenovo,"Lenovo Loq","https//www.akakce.com/oyun-bilgisayari/en-ucuz-lenovo-loq-15irx9-intel-core-i7-13650hx-32gb-1tb-ssd-rtx4060-windows-11-pro-15-6-fhd-144hz-tasinabilir-bilgisayar-83dv00httra15-fiyati,856977822.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","60.832"
"Acer Nitro 5 Nh.qfjey.009-16 Intel Core İ5-12450H 16Gb 1Tb Ssd Rtx3050-4Gb Freedos 15.6"" 144Hz Taşınabilir Bilgisayar",Acer,"Acer Nitro","https//www.akakce.com/oyun-bilgisayari/en-ucuz-acer-nitro-5-nh-qfjey-009-16-intel-core-i5-12450h-16gb-1tb-ssd-rtx3050-4gb-freedos-15-6-144hz-tasinabilir-bilgisayar-fiyati,856978510.html","1 TB",,,,,,,,,"6 GB","16 GB","3200 MHz",DDR4,"Full HD","15.6 inç","1920x1080 px","144 Hz",IPS,"Free Dos",,"60 Wh","29.199"
